soc_code,title,aai,aai_manus,rank,frey_probability,label,occupation,claude_usage,employment_2025,median_wage_2025,employment_2010,median_wage_2010,education_level,dv_rating_alpha,dv_rating_beta,dv_rating_gamma,human_rating_alpha,human_rating_beta,human_rating_gamma,rl_feasibility,cognitive_ability_share
17-2061,Computer Hardware Engineers,0.1620945919608619,0.1554717479060174,214.0,0.22,,Computer hardware engineers,0.11121306935042259,76660.0,161740.0,66960.0,98810.0,Bachelor's degree,0.5454545454545454,0.7272727272727273,0.9090909090909092,0.1818181818181818,0.3181818181818182,0.4545454545454546,45.2,0.5741208144034999
17-2071,Electrical Engineers,0.1480976487566473,0.1497971431419262,172.0,0.1,0.0,Electrical engineers,0.01113992000104229,198750.0,120630.0,148770.0,84540.0,Bachelor's degree,0.28125,0.5625,0.84375,0.15625,0.40625,0.65625,44.195454545454545,0.5731796412046432
17-2072,"Electronics Engineers, Except Computer",0.1641029846877101,0.1663219432482358,98.0,0.025,,"Electronics engineers, except computer",0.010255799366038928,96900.0,130220.0,133660.0,90170.0,Bachelor's degree,0.2941176470588235,0.5735294117647058,0.8529411764705882,0.3529411764705882,0.5147058823529411,0.6764705882352942,40.14,0.5457199938527738
17-2081,Environmental Engineers,0.1576421590486012,0.1565342422359246,81.0,0.018,,Environmental engineers,0.003094422222511725,38340.0,107110.0,49800.0,78740.0,Bachelor's degree,0.1296296296296296,0.5555555555555556,0.9814814814814814,0.2407407407407407,0.5,0.7592592592592592,36.255172413793105,0.6027244688142562
17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",0.1258107167911049,0.1314787145092668,103.0,0.028,,"Health and safety engineers, except mining safety engineers and inspectors",0.0048207840940183,21450.0,115160.0,23390.0,75430.0,Bachelor's degree,0.12,0.47,0.8200000000000001,0.4,0.52,0.64,37.816,0.5254392666157371
17-2112,Industrial Engineers,0.1601272634692988,0.1688017059529018,104.0,0.029,,Industrial engineers,0.003329670695568156,365740.0,102440.0,202990.0,76100.0,Bachelor's degree,0.0526315789473684,0.5263157894736842,1.0,0.3157894736842105,0.6052631578947368,0.894736842105263,45.07,0.5499234426625835
17-2121,Marine Engineers and Naval Architects,0.1402416573748436,0.1386574021571807,51.0,0.01,,Marine engineers and naval architects,0.006436398222824399,8250.0,112230.0,5720.0,79920.0,Bachelor's degree,0.1052631578947368,0.4210526315789473,0.7368421052631579,0.2631578947368421,0.4035087719298245,0.5438596491228069,29.566666666666666,0.5059326056003797
17-2131,Materials Engineers,0.1298876013172302,0.1373197627449348,88.0,0.021,,Materials engineers,0.00286641216401085,22770.0,112860.0,21830.0,83120.0,Bachelor's degree,0.1463414634146341,0.4878048780487805,0.8292682926829269,0.1463414634146341,0.3170731707317073,0.4878048780487805,31.68095238095238,0.5541617357001973
17-2141,Mechanical Engineers,0.1507384200704838,0.1521098402755493,53.0,0.011,,Mechanical engineers,0.004647062144684267,296810.0,104110.0,234400.0,78160.0,Bachelor's degree,0.0232558139534883,0.4534883720930232,0.8837209302325582,0.1860465116279069,0.3720930232558139,0.5581395348837209,38.0,0.5780573809905434
17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",0.1393153513905034,0.1402341371063531,189.0,0.14,,"Mining and geological engineers, including mining safety engineers",,6080.0,106220.0,6270.0,82870.0,Bachelor's degree,0.1111111111111111,0.4814814814814814,0.8518518518518519,0.4074074074074074,0.5,0.5925925925925926,24.43888888888889,0.5878062316657416
17-2161,Nuclear Engineers,0.1328924533604435,0.1294869617370073,153.0,0.07,,Nuclear engineers,0.029923605772780318,15280.0,133970.0,18610.0,99920.0,Bachelor's degree,0.25,0.55,0.8500000000000001,0.25,0.475,0.7000000000000001,30.76,0.5877984508504353
17-2171,Petroleum Engineers,0.1434367208960136,0.1453437269266842,193.0,0.16,,Petroleum engineers,0.0019543719300074,18060.0,144910.0,28210.0,114080.0,Bachelor's degree,0.1666666666666666,0.5277777777777778,0.8888888888888888,0.0833333333333333,0.4305555555555555,0.7777777777777777,31.82608695652174,0.59375
17-3011,Architectural and Civil Drafters,0.1371540065339887,0.1461863596017581,305.0,0.52,,Architectural and civil drafters,0.0051465127490195,103700.0,66150.0,89670.0,46430.0,Associate's degree,0.12,0.54,0.96,0.18,0.52,0.86,48.824,0.5355979146301726
17-3012,Electrical and Electronics Drafters,0.1420976581559145,0.1450361743582183,443.0,0.81,1.0,Electrical and electronics drafters,0.013126864796549826,17920.0,76870.0,27960.0,53020.0,Associate's degree,0.1914893617021276,0.5744680851063829,0.9574468085106382,0.2553191489361702,0.4893617021276595,0.7234042553191489,53.96296296296296,0.5388454500083181
17-3013,Mechanical Drafters,0.1417883397183555,0.1472789700456241,378.0,0.68,,Mechanical drafters,0.0091638328273681,39960.0,71550.0,64440.0,48810.0,Associate's degree,0.0689655172413793,0.5,0.9310344827586208,0.0689655172413793,0.4655172413793103,0.8620689655172413,45.666666666666664,0.5403162400628986
17-3021,Aerospace Engineering and Operations Technologists and Technicians,0.1441063120685821,0.1309994405580638,290.0,0.48,,Aerospace engineering and operations technicians,0.0019543719300074,11280.0,82890.0,8480.0,58080.0,Associate's degree,0.1,0.325,0.55,0.0,0.225,0.45,23.60909090909091,0.5032627025441747
17-3022,Civil Engineering Technologists and Technicians,0.1365229155740591,0.1377777425820125,413.0,0.75,1.0,Civil engineering technicians,0.04460311049150276,68520.0,64950.0,77050.0,46290.0,Associate's degree,0.1818181818181818,0.5909090909090909,1.0,0.2727272727272727,0.4772727272727273,0.6818181818181819,42.378571428571426,0.546235874582206
17-3023,Electrical and Electronic Engineering Technologists and Technicians,0.1553051894518752,0.1506833736667508,474.0,0.84,,Electrical and electronics engineering technicians,0.027252630801770168,95130.0,78190.0,147750.0,56040.0,Associate's degree,0.1886792452830188,0.4056603773584905,0.6226415094339622,0.0943396226415094,0.330188679245283,0.5660377358490566,39.15769230769231,0.4981169026815306
17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,0.13112845095266,0.1308797156390314,444.0,0.81,,Electro-mechanical technicians,0.014397206551054649,15520.0,73900.0,15970.0,49550.0,Associate's degree,0.1707317073170731,0.3536585365853659,0.5365853658536586,0.0975609756097561,0.2317073170731707,0.3658536585365853,29.484615384615385,0.45415705954157054
17-3025,Environmental Engineering Technologists and Technicians,0.1330143704693698,0.1307753864788318,225.0,0.25,,Environmental engineering technicians,0.007328894737527775,12190.0,59920.0,18450.0,43390.0,Associate's degree,0.1052631578947368,0.4078947368421052,0.7105263157894737,0.2368421052631578,0.4342105263157894,0.631578947368421,35.830769230769235,0.4820563241800689
17-3026,Industrial Engineering Technologists and Technicians,0.1574414468347763,0.1601617909951452,108.0,0.03,,Industrial engineering technicians,0.005255088967353268,75570.0,66120.0,61630.0,48210.0,Associate's degree,0.1111111111111111,0.4444444444444444,0.7777777777777777,0.1666666666666666,0.375,0.5833333333333333,41.271428571428565,0.519525005709066
17-3027,Mechanical Engineering Technologists and Technicians,0.1452583171403758,0.1504902396738432,263.0,0.38,,Mechanical engineering technicians,0.010770760858707533,36190.0,74510.0,44170.0,50110.0,Associate's degree,0.1632653061224489,0.4795918367346938,0.7959183673469387,0.2244897959183673,0.4081632653061224,0.5918367346938775,38.25769230769231,0.4771848938911113
17-3028,Calibration Technologists and Technicians,,,,,,Calibration Technologists and Technicians,,16540.0,67820.0,,,Associate's degree,0.2,0.4,0.6,0.0666666666666666,0.2666666666666666,0.4666666666666667,,
17-3031,Surveying and Mapping Technicians,0.1287121062424074,0.1367044265445372,635.0,0.96,,Surveying and mapping technicians,,58010.0,54240.0,53870.0,37900.0,High school diploma or equivalent,0.0851063829787234,0.5,0.9148936170212766,0.1063829787234042,0.5106382978723404,0.9148936170212766,58.33157894736842,0.47103141716266106
19-1011,Animal Scientists,0.0827673315312672,0.0908239837241383,147.0,0.061,,Animal scientists,0.00355044233951345,3100.0,68940.0,2440.0,58250.0,Bachelor's degree,0.125,0.53125,0.9375,0.75,0.84375,0.9375,31.95555555555556,0.5380228136882129
19-1012,Food Scientists and Technologists,0.1155147405259579,0.1254598737375296,158.0,0.077,,Food scientists and technologists,0.012529695595714216,13060.0,88720.0,10480.0,60180.0,Bachelor's degree,0.0,0.3461538461538461,0.6923076923076923,0.2307692307692307,0.5,0.7692307692307693,30.446153846153848,0.5326539720321333
19-1013,Soil and Plant Scientists,0.0959199826145065,0.0980556477111561,86.0,0.021,,Soil and plant scientists,0.025224427043295798,15730.0,78850.0,12120.0,57340.0,Bachelor's degree,0.0,0.4891304347826087,0.9782608695652174,0.4347826086956521,0.6304347826086957,0.8260869565217391,20.51851851851852,0.5219975356961658
19-1021,Biochemists and Biophysicists,0.0920200498650873,0.1004033299409525,99.0,0.027,,Biochemists and biophysicists,0.009887674282926423,33830.0,127410.0,22800.0,79390.0,Doctoral or professional degree,0.1363636363636363,0.4545454545454546,0.7727272727272727,0.2045454545454545,0.4431818181818182,0.6818181818181819,19.725,0.5642177388656262
19-1022,Microbiologists,0.0826150904730261,0.0914968011431494,56.0,0.012,,Microbiologists,0.009976603376037858,18940.0,87990.0,18330.0,65920.0,Bachelor's degree,0.0833333333333333,0.3958333333333333,0.7083333333333333,0.0833333333333333,0.3125,0.5416666666666666,8.435714285714285,0.5341931613677264
19-1023,Zoologists and Wildlife Biologists,0.095954044795983,0.1043104545803471,240.0,0.3,0.0,Zoologists and wildlife biologists,0.0396086044481505,18120.0,76780.0,17440.0,57430.0,Bachelor's degree,0.0952380952380952,0.4523809523809523,0.8095238095238095,0.2857142857142857,0.5238095238095237,0.7619047619047619,23.307142857142857,0.5040615027560198
19-1031,Conservation Scientists,0.1347465373503127,0.1342597480766693,75.0,0.016,,Conservation scientists,0.005146512749019525,25950.0,73010.0,18880.0,59310.0,Bachelor's degree,0.0,0.4322033898305085,0.864406779661017,0.2711864406779661,0.5508474576271186,0.8305084745762712,31.58,0.495484518348624
19-1032,Foresters,0.0988742672205913,0.0959587765111069,43.0,0.0081,,Foresters,,10430.0,76400.0,9470.0,54540.0,Bachelor's degree,0.0,0.3676470588235294,0.7352941176470588,0.1764705882352941,0.3676470588235294,0.5588235294117647,16.332,0.48542811434930794
19-1041,Epidemiologists,0.0982634423467753,0.1153757916315324,206.0,0.2,,Epidemiologists,0.010510177934706549,12090.0,87220.0,4710.0,63010.0,Master's degree,0.0,0.4423076923076923,0.8846153846153847,0.3461538461538461,0.5576923076923077,0.7692307692307693,32.38125,0.616098562628337
19-1042,"Medical Scientists, Except Epidemiologists",0.093597856493076,0.1064379637147055,21.0,0.0045,,"Medical scientists, except epidemiologists",0.006080268226689716,172340.0,103410.0,93560.0,76700.0,Doctoral or professional degree,0.1818181818181818,0.5227272727272727,0.8636363636363636,0.3636363636363636,0.5681818181818182,0.7727272727272727,24.50714285714286,0.573100831516913
19-2011,Astronomers,0.093299957379479,0.1017705593728846,128.0,0.041,,Astronomers,0.01903703028118339,2120.0,128820.0,1840.0,87260.0,Doctoral or professional degree,0.0625,0.4375,0.8125,0.25,0.421875,0.59375,37.26470588235294,0.597780636860727
19-2012,Physicists,0.1012503640126742,0.1142472865283413,175.0,0.1,0.0,Physicists,0.01863167906607075,20430.0,172250.0,16860.0,106370.0,Doctoral or professional degree,0.5454545454545454,0.75,0.9545454545454546,0.5,0.6363636363636364,0.7727272727272727,32.9,0.6107414448669204
19-2021,Atmospheric and Space Scientists,0.1001142898555593,0.1186760359365006,371.0,0.67,,Atmospheric and space scientists,0.0149835181300569,10000.0,99070.0,8640.0,87780.0,Bachelor's degree,0.1739130434782608,0.5652173913043478,0.9565217391304348,0.3478260869565217,0.6086956521739131,0.8695652173913043,40.75185185185185,0.5897501274859767
19-2031,Chemists,0.1492958923345178,0.1485340664307379,173.0,0.1,,Chemists,0.037412262660142116,82770.0,91240.0,80180.0,68320.0,Bachelor's degree,0.08,0.38,0.68,0.28,0.4,0.52,24.28333333333333,0.5339410834023957
19-2032,Materials Scientists,0.1077139982696853,0.1173921563923831,87.0,0.021,,Materials scientists,0.0345923831611314,8470.0,117790.0,8390.0,84720.0,Bachelor's degree,0.1379310344827586,0.4827586206896551,0.8275862068965517,0.4482758620689655,0.5172413793103449,0.5862068965517241,23.09375,0.573325635103926
19-2041,"Environmental Scientists and Specialists, Including Health",0.1342385284574185,0.1420357376474425,113.0,0.033,,"Environmental scientists and specialists, including health",0.011449362223293461,89250.0,82220.0,81690.0,61700.0,Bachelor's degree,0.032258064516129,0.5,0.967741935483871,0.4838709677419355,0.7258064516129032,0.967741935483871,35.91818181818182,0.5489919196673727
19-2042,"Geoscientists, Except Hydrologists and Geographers",0.1109498139982381,0.1157261796311679,346.0,0.63,,"Geoscientists, except hydrologists and geographers",0.013159437662049949,23470.0,101920.0,30830.0,82500.0,Bachelor's degree,0.1111111111111111,0.4666666666666667,0.8222222222222223,0.2888888888888889,0.4777777777777778,0.6666666666666667,27.128125,0.5326865671641791
19-2043,Hydrologists,0.1131523169370629,0.1179580861087298,60.0,0.014,,Hydrologists,0.01637329372472885,5850.0,96600.0,6910.0,75690.0,Bachelor's degree,0.125,0.5,0.875,0.2916666666666666,0.53125,0.7708333333333333,28.044,0.5338576779026217
19-3011,Economists,0.095650041770362,0.1177724909164652,282.0,0.43,0.0,Economists,0.03889200140714775,17790.0,124720.0,13250.0,89450.0,Master's degree,0.0,0.5,1.0,0.3333333333333333,0.4583333333333333,0.5833333333333333,31.857142857142858,0.6019798448229734
19-3022,Survey Researchers,0.1566328506421362,0.1703326035405709,215.0,0.23,,Survey researchers,0.012725132788714977,8290.0,69460.0,17850.0,36050.0,Master's degree,0.25,0.625,1.0,0.75,0.84375,0.9375,46.0,0.6022349228013307
19-3032,Industrial-Organizational Psychologists,0.1263422121444056,0.1444180552555363,57.0,0.012,,Industrial-organizational psychologists,0.023639757136714783,790.0,193950.0,1420.0,87330.0,Master's degree,0.0888888888888888,0.4888888888888889,0.888888888888889,0.3555555555555555,0.5888888888888889,0.8222222222222223,31.9,0.6107906345436037
19-3033,Clinical and Counseling Psychologists,0.1174667241063298,0.1355240402274043,,,,Clinical and Counseling Psychologists,,75990.0,100580.0,,,Doctoral or professional degree,0.0925925925925925,0.3703703703703703,0.6481481481481481,0.3333333333333333,0.5092592592592592,0.6851851851851851,25.746666666666666,0.5971551497058565
19-3034,School Psychologists,0.1025674062076052,0.1229868993703971,,,,School Psychologists,,63940.0,95990.0,,,Master's degree,0.0,0.3918918918918919,0.7837837837837838,0.3243243243243243,0.5810810810810811,0.8378378378378379,29.90526315789474,0.5966253625098866
19-3041,Sociologists,0.1163019858609109,0.1354925551726073,145.0,0.059,,Sociologists,0.028338392985107624,2260.0,106030.0,3710.0,72360.0,Master's degree,0.1538461538461538,0.5384615384615385,0.9230769230769232,0.3846153846153846,0.6153846153846154,0.8461538461538463,28.533333333333335,0.591618203637035
19-3051,Urban and Regional Planners,0.1400682307205507,0.1434847078195067,184.0,0.13,,Urban and regional planners,0.0053419499420202495,44230.0,89320.0,38830.0,63040.0,Master's degree,0.0,0.4772727272727273,0.9545454545454546,0.2727272727272727,0.5795454545454546,0.8863636363636364,33.56842105263158,0.581489956775998
19-3091,Anthropologists and Archeologists,0.1023965878439773,0.1180978363083776,39.0,0.0077,,Anthropologists and archeologists,0.02979665511749779,8990.0,70770.0,5100.0,54230.0,Master's degree,0.0517241379310344,0.4396551724137931,0.8275862068965517,0.293103448275862,0.5172413793103449,0.7413793103448276,21.026666666666664,0.567469974095298
19-3092,Geographers,0.0977817842237595,0.1137584871060111,222.0,0.25,,Geographers,0.011530794387043767,1400.0,102040.0,1300.0,72800.0,Bachelor's degree,0.1666666666666666,0.4999999999999999,0.8333333333333333,0.0833333333333333,0.375,0.6666666666666666,28.71666666666667,0.5891817870592263
19-3093,Historians,0.1051093227454251,0.1300815291641434,283.0,0.44,,Historians,0.02597600305567761,3450.0,76750.0,3320.0,53520.0,Master's degree,0.1052631578947368,0.4736842105263157,0.8421052631578947,0.3157894736842105,0.5,0.6842105263157894,31.890476190476193,0.5666302566903331
